0;10.0;20.0;25.0
1;10.1;20.05;25.02
2;10.2;20.1;25.04
3;10.3;20.15;25.06
4;10.4;20.2;25.08
5;10.5;20.25;25.1
6;10.6;20.3;25.12
7;10.7;20.35;25.14
8;10.8;20.4;25.16
9;10.9;20.45;25.18
10;11.0;20.5;25.2
11;11.1;20.55;25.22
12;11.2;20.6;25.24
13;11.3;20.65;25.26
14;11.4;20.7;25.28
15;11.5;20.75;25.3
16;11.6;20.8;25.32
17;11.7;20.85;25.34
18;11.8;20.9;25.36
19;11.9;20.95;25.38
20;12.0;21.0;25.4
21;12.1;21.05;25.42
22;12.2;21.1;25.44
23;12.3;21.15;25.46
24;12.4;21.2;25.48
25;12.5;21.25;25.5
26;12.6;21.3;25.52
27;12.7;21.35;25.54
28;12.8;21.4;25.56
29;12.9;21.45;25.58
30;13.0;21.5;25.6
31;13.1;21.55;25.62
32;13.2;21.6;25.64
33;13.3;21.65;25.66
34;13.4;21.7;25.68
35;13.5;21.75;25.7
36;13.6;21.8;25.72
37;13.7;21.85;25.74
38;13.8;21.9;25.76
39;13.9;21.95;25.78
40;14.0;22.0;25.8
41;14.100000000000001;22.05;25.82
42;14.2;22.1;25.84
43;14.3;22.15;25.86
44;14.4;22.2;25.88
45;14.5;22.25;25.9
46;14.600000000000001;22.3;25.92
47;14.7;22.35;25.94
48;14.8;22.4;25.96
49;14.9;22.45;25.98
50;15.0;22.5;26.0
51;15.100000000000001;22.55;26.02
52;15.2;22.6;26.04
53;15.3;22.65;26.06
54;15.4;22.7;26.08
55;15.5;22.75;26.1
56;15.600000000000001;22.8;26.12
57;15.7;22.85;26.14
58;15.8;22.9;26.16
59;15.9;22.95;26.18
60;16.0;23.0;26.2
61;16.1;23.05;26.22
62;16.2;23.1;26.24
63;16.3;23.15;26.26
64;16.4;23.2;26.28
65;16.5;23.25;26.3
66;16.6;23.3;26.32
67;16.7;23.35;26.34
68;16.8;23.4;26.36
69;16.9;23.45;26.38
70;17.0;23.5;26.4
71;17.1;23.55;26.42
72;17.2;23.6;26.44
73;17.3;23.65;26.46
74;17.4;23.7;26.48
75;17.5;23.75;26.5
76;17.6;23.8;26.52
77;17.7;23.85;26.54
78;17.8;23.9;26.56
79;17.9;23.95;26.58
80;18.0;24.0;26.6
81;18.1;24.05;26.62
82;18.200000000000003;24.1;26.64
83;18.3;24.15;26.66
84;18.4;24.2;26.68
85;18.5;24.25;26.7
86;18.6;24.3;26.72
87;18.700000000000003;24.35;26.74
88;18.8;24.4;26.76
89;18.9;24.45;26.78
90;19.0;24.5;26.8
91;19.1;24.55;26.82
92;19.200000000000003;24.6;26.84
93;19.3;24.65;26.86
94;19.4;24.7;26.88
95;19.5;24.75;26.9
96;19.6;24.8;26.92
97;19.700000000000003;24.85;26.94
98;19.8;24.9;26.96
99;19.9;24.95;26.98
100;20.0;25.0;27.0
